curso_id,curso_nome,modalidade,nivel,url_pagina,fonte_dados,pagina_carrossel,ordem_na_pagina,ordem_global,disciplina,texto_intro_secao
pos-graduacao-em-educacao-para-o-transtorno-do-espectro-autista-TEA,Educação para o Transtorno do Espectro Autista (TEA),Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-educacao-para-o-transtorno-do-espectro-autista-TEA,html,1,5,5,Deficiência Intelectual x Transtorno do Espectro Autista (TEA) - 60hs,
pos-graduacao-em-educacao-para-o-transtorno-do-espectro-autista-TEA,Educação para o Transtorno do Espectro Autista (TEA),Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-educacao-para-o-transtorno-do-espectro-autista-TEA,html,1,6,6,Diversidade e Inclusão - 60hs,
pos-graduacao-em-educacaodigital-tecnologias-e-metodologias-ativas-para-o-ensino-a-distancia,"Educação Digital, Tecnologias e Metodologias Ativas para o Ensino a Distância",Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-educacaodigital-tecnologias-e-metodologias-ativas-para-o-ensino-a-distancia,html,1,1,1,Desenvolvimento Profissional - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
pos-graduacao-em-educacaodigital-tecnologias-e-metodologias-ativas-para-o-ensino-a-distancia,"Educação Digital, Tecnologias e Metodologias Ativas para o Ensino a Distância",Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-educacaodigital-tecnologias-e-metodologias-ativas-para-o-ensino-a-distancia,html,1,2,2,Didática e materiais didático-pedagógicos - 60hs,
pos-graduacao-em-educacaodigital-tecnologias-e-metodologias-ativas-para-o-ensino-a-distancia,"Educação Digital, Tecnologias e Metodologias Ativas para o Ensino a Distância",Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-educacaodigital-tecnologias-e-metodologias-ativas-para-o-ensino-a-distancia,html,1,3,3,Instrumentos para avaliação da aprendizagem - 60hs,
pos-graduacao-em-educacaodigital-tecnologias-e-metodologias-ativas-para-o-ensino-a-distancia,"Educação Digital, Tecnologias e Metodologias Ativas para o Ensino a Distância",Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-educacaodigital-tecnologias-e-metodologias-ativas-para-o-ensino-a-distancia,html,1,4,4,Metodologias para Aprendizagem Ativa - 60hs,
pos-graduacao-em-educacaodigital-tecnologias-e-metodologias-ativas-para-o-ensino-a-distancia,"Educação Digital, Tecnologias e Metodologias Ativas para o Ensino a Distância",Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-educacaodigital-tecnologias-e-metodologias-ativas-para-o-ensino-a-distancia,html,1,5,5,Ensino Digital e Educação a Distância - 60hs,
pos-graduacao-em-educacaodigital-tecnologias-e-metodologias-ativas-para-o-ensino-a-distancia,"Educação Digital, Tecnologias e Metodologias Ativas para o Ensino a Distância",Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-educacaodigital-tecnologias-e-metodologias-ativas-para-o-ensino-a-distancia,html,1,6,6,Tecnologias Digitais na Prática Pedagógica - 60hs,
pos-graduacao-em-engenharia-da-producao-e-manutencao,Engenharia da Produção e Manutenção,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-engenharia-da-producao-e-manutencao,html,1,1,1,"Manutenção, Segurança e Meio Ambiente - 60hs","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
pos-graduacao-em-engenharia-da-producao-e-manutencao,Engenharia da Produção e Manutenção,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-engenharia-da-producao-e-manutencao,html,1,2,2,Sistemas de Produção - 60hs,
pos-graduacao-em-engenharia-da-producao-e-manutencao,Engenharia da Produção e Manutenção,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-engenharia-da-producao-e-manutencao,html,1,3,3,PCM - Planejamento e Controle da Manutenção - 60hs,
pos-graduacao-em-engenharia-da-producao-e-manutencao,Engenharia da Produção e Manutenção,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-engenharia-da-producao-e-manutencao,html,1,4,4,Lean Supply Chain - 60hs,
pos-graduacao-em-engenharia-da-producao-e-manutencao,Engenharia da Produção e Manutenção,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-engenharia-da-producao-e-manutencao,html,1,5,5,"Ambientes de Projeto Ágil, Interativo, Adaptativo e Híbrido - 60hs",
pos-graduacao-em-engenharia-da-producao-e-manutencao,Engenharia da Produção e Manutenção,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-engenharia-da-producao-e-manutencao,html,1,6,6,Desenvolvimento Profissional - 60hs,
pos-graduacao-em-engenharia-da-qualidade-lean-six-sigma,Engenharia da Qualidade Lean Six Sigma,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-engenharia-da-qualidade-lean-six-sigma,html,1,1,1,Lean Supply Chain - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
pos-graduacao-em-engenharia-da-qualidade-lean-six-sigma,Engenharia da Qualidade Lean Six Sigma,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-engenharia-da-qualidade-lean-six-sigma,html,1,2,2,"Ambientes de Projeto Ágil, Interativo, Adaptativo e Híbrido - 60hs",
pos-graduacao-em-engenharia-da-qualidade-lean-six-sigma,Engenharia da Qualidade Lean Six Sigma,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-engenharia-da-qualidade-lean-six-sigma,html,1,3,3,Desenvolvimento Profissional - 60hs,
pos-graduacao-em-engenharia-da-qualidade-lean-six-sigma,Engenharia da Qualidade Lean Six Sigma,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-engenharia-da-qualidade-lean-six-sigma,html,1,4,4,Sistemas Estratégicos de Qualidade - 60hs,
pos-graduacao-em-engenharia-da-qualidade-lean-six-sigma,Engenharia da Qualidade Lean Six Sigma,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-engenharia-da-qualidade-lean-six-sigma,html,1,5,5,Técnicas e Ferramentas da Qualidade Integrada - 60hs,
pos-graduacao-em-engenharia-da-qualidade-lean-six-sigma,Engenharia da Qualidade Lean Six Sigma,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-engenharia-da-qualidade-lean-six-sigma,html,1,6,6,Métodos Avançados para a Qualidade Total - 60hs,
pos-graduacao-em-engenharia-da-seguranca-do-trabalho,pos graduacao em engenharia da seguranca do trabalho,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-engenharia-da-seguranca-do-trabalho,erro_http,,,,,
pos-graduacao-em-fiscalizacao-urbana,Fiscalização Urbana,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/pos-graduacao-em-fiscalizacao-urbana,html,1,1,1,Gestão de Pessoas - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
pos-graduacao-em-fiscalizacao-urbana,Fiscalização Urbana,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/pos-graduacao-em-fiscalizacao-urbana,html,1,2,2,Direito Administrativo - 60hs,
pos-graduacao-em-fiscalizacao-urbana,Fiscalização Urbana,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/pos-graduacao-em-fiscalizacao-urbana,html,1,3,3,Gestão de Políticas Públicas - 60hs,
pos-graduacao-em-fiscalizacao-urbana,Fiscalização Urbana,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/pos-graduacao-em-fiscalizacao-urbana,html,1,4,4,Gestão Estratégica - 60hs,
pos-graduacao-em-fiscalizacao-urbana,Fiscalização Urbana,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/pos-graduacao-em-fiscalizacao-urbana,html,1,5,5,Planejamento Urbano - 60hs,
pos-graduacao-em-fiscalizacao-urbana,Fiscalização Urbana,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/pos-graduacao-em-fiscalizacao-urbana,html,1,6,6,Direito Penal e Ética Profissional - 60hs,
pos-graduacao-em-gestao-estrategica-de-pessoas-lideranca-de-alta-performance-e-coaching,Gestão Estratégica de Pessoas: Liderança de Alta Performance e Coaching,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-gestao-estrategica-de-pessoas-lideranca-de-alta-performance-e-coaching,html,1,1,1,"Conflito, Cooperação e Comprometimento no Trabalho - 60hs","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
pos-graduacao-em-gestao-estrategica-de-pessoas-lideranca-de-alta-performance-e-coaching,Gestão Estratégica de Pessoas: Liderança de Alta Performance e Coaching,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-gestao-estrategica-de-pessoas-lideranca-de-alta-performance-e-coaching,html,1,2,2,Desenvolvimento Profissional - 60hs,
pos-graduacao-em-gestao-estrategica-de-pessoas-lideranca-de-alta-performance-e-coaching,Gestão Estratégica de Pessoas: Liderança de Alta Performance e Coaching,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-gestao-estrategica-de-pessoas-lideranca-de-alta-performance-e-coaching,html,1,3,3,"Aprendizagem, Percepção e Motivação - 60hs",
pos-graduacao-em-gestao-estrategica-de-pessoas-lideranca-de-alta-performance-e-coaching,Gestão Estratégica de Pessoas: Liderança de Alta Performance e Coaching,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-gestao-estrategica-de-pessoas-lideranca-de-alta-performance-e-coaching,html,1,4,4,"Criatividade, Inovação e Desenvolvimento do Capital Humano nas Organizações - 60hs",
pos-graduacao-em-gestao-estrategica-de-pessoas-lideranca-de-alta-performance-e-coaching,Gestão Estratégica de Pessoas: Liderança de Alta Performance e Coaching,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-gestao-estrategica-de-pessoas-lideranca-de-alta-performance-e-coaching,html,1,5,5,Gestão de Equipes de Alta Performance e Competências Interpessoais - 60hs,
pos-graduacao-em-gestao-estrategica-de-pessoas-lideranca-de-alta-performance-e-coaching,Gestão Estratégica de Pessoas: Liderança de Alta Performance e Coaching,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-gestao-estrategica-de-pessoas-lideranca-de-alta-performance-e-coaching,html,1,6,6,Coaching de Carreira - Métodos de aplicação prática e simulação corporativa - 60hs,
pos-graduacao-em-gestao-fiscal-e-planejamento-tributario,Gestão Fiscal e Planejamento Tributário,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-gestao-fiscal-e-planejamento-tributario,html,1,1,1,Desenvolvimento Profissional - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
pos-graduacao-em-gestao-fiscal-e-planejamento-tributario,Gestão Fiscal e Planejamento Tributário,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-gestao-fiscal-e-planejamento-tributario,html,1,2,2,Orçamento Empresarial e Gestão de Finanças Corporativas - 60hs,
pos-graduacao-em-gestao-fiscal-e-planejamento-tributario,Gestão Fiscal e Planejamento Tributário,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-gestao-fiscal-e-planejamento-tributario,html,1,3,3,"Contabilidade aplicada aos Tributos Federais, Estaduais e Municipais - 60hs",
pos-graduacao-em-gestao-fiscal-e-planejamento-tributario,Gestão Fiscal e Planejamento Tributário,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-gestao-fiscal-e-planejamento-tributario,html,1,4,4,Planejamento Tributário e Gestão de Passivo Tributário - 60hs,
pos-graduacao-em-gestao-fiscal-e-planejamento-tributario,Gestão Fiscal e Planejamento Tributário,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-gestao-fiscal-e-planejamento-tributario,html,1,5,5,Perícia e Auditoria Tributárias - 60hs,
pos-graduacao-em-gestao-fiscal-e-planejamento-tributario,Gestão Fiscal e Planejamento Tributário,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-gestao-fiscal-e-planejamento-tributario,html,1,6,6,Direito Empresarial Brasileiro - 60hs,
pos-graduacao-em-neuropedagogia,Neuropsicopedagogia,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-neuropedagogia,html,1,1,1,Desenvolvimento Profissional - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
pos-graduacao-em-neuropedagogia,Neuropsicopedagogia,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-neuropedagogia,html,1,2,2,"Neurociências e Processos Básicos, Afetivos e Emocionais e do Desenvolvimento e Movimento - 60hs",
pos-graduacao-em-neuropedagogia,Neuropsicopedagogia,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-neuropedagogia,html,1,3,3,Teorias e Estudos dos Problemas de Aprendizagem - 60hs,
pos-graduacao-em-neuropedagogia,Neuropsicopedagogia,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-neuropedagogia,html,1,4,4,Instrumentos para avaliação da aprendizagem - 60hs,
pos-graduacao-em-neuropedagogia,Neuropsicopedagogia,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-neuropedagogia,html,1,5,5,Fundamentos da Neuropedagogia e dos processos de ensino-aprendizagem - 60hs,
pos-graduacao-em-neuropedagogia,Neuropsicopedagogia,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-neuropedagogia,html,1,6,6,Transtornos Globais do Desenvolvimento - 60hs,
"pos-graduacao-em-psicologia-,-neurociencias-e-comportamento","Psicologia, Neurociências e Comportamento",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-psicologia-,-neurociencias-e-comportamento",html,1,1,1,Desenvolvimento Profissional - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
"pos-graduacao-em-psicologia-,-neurociencias-e-comportamento","Psicologia, Neurociências e Comportamento",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-psicologia-,-neurociencias-e-comportamento",html,1,2,2,"Aprendizagem, Percepção e Motivação - 60hs",
"pos-graduacao-em-psicologia-,-neurociencias-e-comportamento","Psicologia, Neurociências e Comportamento",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-psicologia-,-neurociencias-e-comportamento",html,1,3,3,"Neurociências e Processos Básicos, Afetivos e Emocionais e do Desenvolvimento e Movimento - 60hs",
"pos-graduacao-em-psicologia-,-neurociencias-e-comportamento","Psicologia, Neurociências e Comportamento",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-psicologia-,-neurociencias-e-comportamento",html,1,4,4,Estudo do Comportamento Humano - 60hs,
"pos-graduacao-em-psicologia-,-neurociencias-e-comportamento","Psicologia, Neurociências e Comportamento",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-psicologia-,-neurociencias-e-comportamento",html,1,5,5,"Criatividade, Inovação e Desenvolvimento do Capital Humano nas Organizações - 60hs",
"pos-graduacao-em-psicologia-,-neurociencias-e-comportamento","Psicologia, Neurociências e Comportamento",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-psicologia-,-neurociencias-e-comportamento",html,1,6,6,Diversidade Teórica em Psicologia - 60hs,
pos-graduacao-em-psicologia-positiva-e-desenvolvimento-capital-humano,Psicologia Positiva e Desenvolvimento do Capital Humano nas Organizações,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-psicologia-positiva-e-desenvolvimento-capital-humano,html,1,1,1,Desenvolvimento Profissional - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
pos-graduacao-em-psicologia-positiva-e-desenvolvimento-capital-humano,Psicologia Positiva e Desenvolvimento do Capital Humano nas Organizações,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-psicologia-positiva-e-desenvolvimento-capital-humano,html,1,2,2,"Aprendizagem, Percepção e Motivação - 60hs",
pos-graduacao-em-psicologia-positiva-e-desenvolvimento-capital-humano,Psicologia Positiva e Desenvolvimento do Capital Humano nas Organizações,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-psicologia-positiva-e-desenvolvimento-capital-humano,html,1,3,3,"Criatividade, Inovação e Desenvolvimento do Capital Humano nas Organizações - 60hs",
pos-graduacao-em-psicologia-positiva-e-desenvolvimento-capital-humano,Psicologia Positiva e Desenvolvimento do Capital Humano nas Organizações,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-psicologia-positiva-e-desenvolvimento-capital-humano,html,1,4,4,Agile Mindset e Design Thinking - 60hs,
pos-graduacao-em-psicologia-positiva-e-desenvolvimento-capital-humano,Psicologia Positiva e Desenvolvimento do Capital Humano nas Organizações,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-psicologia-positiva-e-desenvolvimento-capital-humano,html,1,5,5,Diversidade Teórica em Psicologia - 60hs,
pos-graduacao-em-psicologia-positiva-e-desenvolvimento-capital-humano,Psicologia Positiva e Desenvolvimento do Capital Humano nas Organizações,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-psicologia-positiva-e-desenvolvimento-capital-humano,html,1,6,6,"Conflito, Cooperação e Comprometimento no Trabalho - 60hs",
pos-graduacao-em-psicopedagogia-institucional-e-clinica,Psicopedagogia Institucional e Clínica,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-psicopedagogia-institucional-e-clinica,html,1,1,1,Desenvolvimento Profissional - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
pos-graduacao-em-psicopedagogia-institucional-e-clinica,Psicopedagogia Institucional e Clínica,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-psicopedagogia-institucional-e-clinica,html,1,2,2,Teorias e Estudos dos Problemas de Aprendizagem - 60hs,
pos-graduacao-em-psicopedagogia-institucional-e-clinica,Psicopedagogia Institucional e Clínica,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-psicopedagogia-institucional-e-clinica,html,1,3,3,Transtornos Globais do Desenvolvimento - 60hs,
pos-graduacao-em-psicopedagogia-institucional-e-clinica,Psicopedagogia Institucional e Clínica,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-psicopedagogia-institucional-e-clinica,html,1,4,4,Desafios da Inclusão Social e Escolar - 60hs,
pos-graduacao-em-psicopedagogia-institucional-e-clinica,Psicopedagogia Institucional e Clínica,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-psicopedagogia-institucional-e-clinica,html,1,5,5,Orientação de Estágio Clínico - 60hs,
pos-graduacao-em-psicopedagogia-institucional-e-clinica,Psicopedagogia Institucional e Clínica,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-psicopedagogia-institucional-e-clinica,html,1,6,6,Supervisão de Estágio Clínico - 60hs,
pos-Graduacaoo-em-coordenacao-pedagogica-e-gestao-estrategica-de-instituicoes-de-ensino,Coordenação Pedagógica e Gestão Estratégica de Instituições de Ensino,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-Graduacaoo-em-coordenacao-pedagogica-e-gestao-estrategica-de-instituicoes-de-ensino,html,1,1,1,Desenvolvimento Profissional - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
pos-Graduacaoo-em-coordenacao-pedagogica-e-gestao-estrategica-de-instituicoes-de-ensino,Coordenação Pedagógica e Gestão Estratégica de Instituições de Ensino,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-Graduacaoo-em-coordenacao-pedagogica-e-gestao-estrategica-de-instituicoes-de-ensino,html,1,2,2,Inteligência Competitiva - 60hs,
pos-Graduacaoo-em-coordenacao-pedagogica-e-gestao-estrategica-de-instituicoes-de-ensino,Coordenação Pedagógica e Gestão Estratégica de Instituições de Ensino,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-Graduacaoo-em-coordenacao-pedagogica-e-gestao-estrategica-de-instituicoes-de-ensino,html,1,3,3,Teoria Crítica do Curriculo e Propostas no Ensino Formal - 60hs,
pos-Graduacaoo-em-coordenacao-pedagogica-e-gestao-estrategica-de-instituicoes-de-ensino,Coordenação Pedagógica e Gestão Estratégica de Instituições de Ensino,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-Graduacaoo-em-coordenacao-pedagogica-e-gestao-estrategica-de-instituicoes-de-ensino,html,1,4,4,Plano de Negócios - 60hs,
pos-Graduacaoo-em-coordenacao-pedagogica-e-gestao-estrategica-de-instituicoes-de-ensino,Coordenação Pedagógica e Gestão Estratégica de Instituições de Ensino,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-Graduacaoo-em-coordenacao-pedagogica-e-gestao-estrategica-de-instituicoes-de-ensino,html,1,5,5,Gestão e Coordenação Pedagógica - 60hs,
pos-Graduacaoo-em-coordenacao-pedagogica-e-gestao-estrategica-de-instituicoes-de-ensino,Coordenação Pedagógica e Gestão Estratégica de Instituições de Ensino,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-Graduacaoo-em-coordenacao-pedagogica-e-gestao-estrategica-de-instituicoes-de-ensino,html,1,6,6,Gestão de Organizações Educacionais - 60hs,
