curso_id,curso_nome,modalidade,codigo_api,url_pagina,fonte_dados,total_disciplinas,total_paginas,disciplinas_lista,texto_intro_secao,ok
engenharia-mecanica,Engenharia Mecânica,Semipresencial,ENGM_SEMI,https://sumare.edu.br/graduacao/semi/engenharia-mecanica,html,54,10,Bem-Vindo ao AVA Sumaré | Conheça seu Tutor | Conheça seu curso - Engenharia Mecânica Semipresencial | Raciocínio Lógico Matemático | Física Cinemática | Algoritmos e Noções de Programação | Leitura e Interpretação de Textos | Atividade Extensionista - Lógica na Engenharia | Biblioteca Virtual | Geometria Analítica e Álgebra Linear | Física de Ondas e Calorimetria | Química Geral | Estudos Culturais e Antropológicos | Atividade Extensionista - Aplicações da Engenharia | Cálculo Diferencial e Integral | Cálculo Numérico e Estatístico | Física Eletromagnética | Empreendedorismo | Atividade Extensionista - Aplicações de Cálculo | Desenho Técnico | Resistência dos Materiais | Fenômenos de Transportes | Ciências dos Materiais | Sociologia Industrial | Atividade Extensionista - Resistência dos Materiais | Estágio Supervisionado - Arquitetura e Engenharia | Mecânica dos Fluidos | Teoria das Estruturas | Termodinâmica | Metrologia | Atividade Extensionista - Termodinâmica | Elementos de Máquinas | Projeto Mecânico Auxiliado por Computador (CAD) | Processos de Usinagem dos Materiais | Maquinas Térmicas | Atividade Extensionista - Processo de Usinagem | Manutenção Industrial | Sistemas Hidráulicos e Pneumáticos | Fundição e Soldagem | Engenharia de Produto | Atividade Extensionista - Sistemas Hidráulicos e Pneumáticos | Análise Econômica de Investimentos | Instrumentação | Vibrações Mecânicas | Sistemas de Ventilação e Ar Condicionado | Máquinas Operatrizes e de Fluxo | Atividade Extensionista - Sistemas de Ventilação e Ar Condicionado | Trabalho de Conclusão de Curso : Projetos | Gestão de Projetos | Gestão Ambiental | Atividade Extensionista - Gestão de Projetos | Trabalho de Conclusão de Curso : Aplicação | Segurança do Trabalho e Saúde Ocupacional | Industria 4.0,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
estetica-e-cosmetica,Estética e Cosmética,Semipresencial,ESTEC_SEMI,https://sumare.edu.br/graduacao/semi/estetica-e-cosmetica,html,34,5,Bem-Vindo ao AVA Sumaré | Conheça seu curso - Estética e Cosmética Semipresencial | Biossegurança e boas práticas laboratoriais | Anatomofisiologia Aplicada a Estética e Cosmética | Primeiros Socorros | Introdução e Legislação em Estética e Cosmética - EAD | Biologia Celular e Histologia - EAD | Sustentabilidade e Responsabilidade Social - EAD | Atividade Extensionista - Introdução à Estética | Biblioteca Virtual | Métodos e Técnicas de Avaliação em Estética | Química Geral e Biomoléculas Orgânicas | Disfunções Dermatológicas Aplicadas a Estética Facial | Disfunções Dermatológicas Aplicadas a Estética Corporal | Noções de Saúde Pública - EAD | Direito Empresarial - EAD | Atividade Extensionista - Patologia e Disfunções | Eletroestética e Procedimentos em Estética Corporal | Massoterapia Estética e Relaxante | Princípios Ativos em Cosmetologia | Patologia para Estética e Cosmética - EAD | Tecnologia e Sociedade - EAD | Atividade Extensionista - Técnicas em Estética | Maquiagem | Técnicas Complementares em Estética e SPA | Terapia e Estética Capilar | Nutrição Aplicada a Estética - EAD | Comportamento nas Organizações - EAD | Atividade Extensionista - Técnicas complementares em Estética | Procedimentos Pré e Pós Cirurgias Estéticas | Procedimentos Estéticos Injetáveis | História e Evolução das Massagens - EAD | Planejamento de Negócios em Estética - EAD | Empreendedorismo - EAD,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
farmacia,Farmácia,EAD,FARM_EAD,https://sumare.edu.br/graduacao/ead/farmacia,html,50,10,"Bem-Vindo ao AVA Sumaré | Conheça seu Tutor | Conheça seu curso - Farmácia | Biossegurança e Boas Práticas Laboratoriais | Sistemas Anatômicos | Estrutura Celular e Tecidual: Histologia e Embriologia | Bioestátistica Aplicada a Saúde | Atividade Extensionista - Aplicação na Farmácia | Biblioteca Virtual | Fisiologia Humana | Imunologia | Mecanismos de Agressão e Defesa: Microbiologia | Epidemiologia e Saúde Pública | Atividade Extensionista - Análise Epidemiológicas | Estágio Supervisionado - Farmácia | Biofísica | Química Inorgânica e Físico-Química | Química Orgânica | Atividade Extensionista - Análise Químicas na Farmácia | Bioquímica Básica | Microbiologia / Micologia Médica | Mecanismos de Agressão e Defesa: Parasitologia | Química Farmacêutica e Medicinal | Química Analítica Quantitativa e Qualitativa | Atividade Extensionista - Doenças Infecciosas | Fundamentos de Farmacologia | Farmacologia Aplicada I | Farmacologia Aplicada II | Bromatologia | Atividade Extensionista - Farmacologia | Bioética, Legislação e Deontologia em Farmácia | Gestão e Empreendedorismo na Farmácia | Comportamento nas Organizações | Projeto de Pesquisa Integrador em Farmácia | Farmacognosia | Farmacobotânica e Fitoquímica | Homeopatia | Terapias Tradicionais com Raízes dos Povos Originais do Brasil | Farmácia Hospitalar e Clínica | Assistência Farmacêutica | Governança Corporativa | Sustentabilidade e Responsabilidade Social | Controle de Qualidade de Insumos Farmacêuticos, Alimentos e Cosméticos | Farmacotécnica I | Farmacotécnica II | Tecnologia de Cosméticos | Toxicologia | Hematologia | Biologia Molecular e Biotecnologia | Bioquímica Clinica","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
farmacia,Farmácia,Semipresencial,FARM_SEMI,https://sumare.edu.br/graduacao/semi/farmacia,html,50,10,"Bem-Vindo ao AVA Sumaré | Conheça seu Tutor | Conheça seu curso - Farmácia Semipresencial | Sistemas Anatômicos | Estatística Aplicada à Saúde | Biossegurança e Boas Práticas Laboratoriais | Fisiologia Humana | Atividade Extensionista - Aplicação na Farmácia | Biblioteca Virtual | Estrutura Celular e Tecidual: Histologia e Embriologia | Epidemiologia e Saúde Pública | Mecanismos de Agressão e Defesa: Imunologia | Mecanismos de Agressão e Defesa: Microbiologia | Atividade Extensionista - Análise Epidemiológicas | Estágio Supervisionado - Farmácia | Biofísica | Bioquímica Básica | Química Inorgânica e Físico-Química | Química Orgânica | Atividade Extensionista - Análise Químicas na Farmácia | Química Farmacêutica e Medicinal | Química Analítica Quantitativa e Qualitativa | Mecanismos de Agressão e Defesa: Parasitologia | Microbiologia / Micologia Médica | Atividade Extensionista - Doenças Infecciosas | Bromatologia | Fundamentos de Farmacologia | Farmacologia Aplicada I | Farmacologia Aplicada II | Atividade Extensionista - Farmacologia | Comportamento nas Organizações | Bioética, Legislação e Deontologia Farmacêutica | Gestão e Empreendedorismo na Farmácia | Projeto de Pesquisa Integrador em Farmácia | Farmacognosia | Terapias Tradicionais com Raizes dos Povos Originais do Brasil | Homeopatia | Farmacobotânica e Fitoquímica | Sustentabilidade e Responsabilidade Social | Governança Corporativa | Farmácia Hospitalar e Clinica | Assistência Farmacêutica | Controle de Qualidade de Insumos Farmacêuticos, Alimentos e Cosméticos | Farmacotécnica I | Farmacotécnica II | Tecnologia de Cosméticos | Hematologia | Toxicologia | Bioquímica Clinica | Biologia Molecular e Biotecnologia","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
fisioterapia,Fisioterapia,EAD,FISIO_EAD,https://sumare.edu.br/graduacao/ead/fisioterapia,html,43,10,"Bem-Vindo ao AVA Sumaré | Conheça seu Tutor | Conheça seu curso - Fisioterapia | Estrutura celular e tecidual: anatomia e citologia | Ética, Estudos sociológicos e antropológicos | Atividade Extensionista - Sistemas Anatômicos | Psicologia Aplicada à Saúde | Biblioteca Virtual | Semiologia Fisioterapêutica | Estrutura celular e tecidual: histologia e embriologia | Biofísica e Fisiologia | Atividade Extensionista - Semiologia | Tecnologia e Sociedade | Atividade Extensionista - Cinesiologia | Anatomia Palpatória | Cinesiologia e Fisiologia do Exercício | Sustentabilidade e Responsabilidade social | Farmacologia aplicada a Fisioterapia | Mecanismos de agressão e defesa: Imunologia e Parasitologia | Atividade Extensionista - Doenças Infecciosas | Mecanismos de agressão e defesa: Microbiologia | Eletrotermofototerapia | Recursos Terapêuticos Manual | Atividade Extensionista - Recursos Terapêuticos | Saúde Pública e Epidemiologia | Aplicação e Análise de Casos | Estágio Supervisionado - Fisioterapia | Cinesioterapia e Fisioterapia Neurológica | Fisioterapia: Respiratória | Governança Corporativa | Fisioterapia Aquática | Fisioterapia em Saúde do Idoso | Fisioterapia Dermatofuncional | Direito Empresarial | Fisioterapia Traumato, Ortopédica e Esportiva | Fisioterapia: Saúde do Trabalhador | Comportamento nas Organizações | Fisioterapia Uro-Ginecológica | Fisioterapia: Cardiovascular | Metodologia da Pesquisa | Fisioterapía: Terapia Intensiva | Trabalho de Conclusão de Curso | Fisioterapia Reumatológica e Oncológica","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
fisioterapia,Fisioterapia,Semipresencial,FISIO_SEMI,https://sumare.edu.br/graduacao/semi/fisioterapia,html,43,10,"Bem-Vindo ao AVA Sumaré | Conheça seu Tutor | Conheça seu curso - Fisioterapia Semipresencial | Sistemas Anatômicos | Ética, Estudos Sociológicos e Antropológicos | Psicologia Aplicada à Saúde | Atividade Extensionista - Sistemas Anatômicos | Biblioteca Virtual | Estrutura Celular e Tecidual: Histologia e Embriologia | Semiologia Fisioterapêutica | Biofísica e Fisiologia | Tecnologia e Sociedade | Atividade Extensionista - Semiologia | Cinesiologia e Fisiologia do Exercício | Sustentabilidade e Responsabilidade Social | Anatomia Palpatória | Atividade Extensionista - Cinesiologia e Filosofia do Exercício | Mecanismos de Agressão e Defesa: Microbiologia | Mecanismos de Agressão e Defesa: Imunologia e Parasitologia | Fundamentos da Farmacologia | Atividade Extensionista - Doenças Infecciosas | Epidemiologia e Saúde Pública | Recursos Terapêuticos Manual | Estatística Aplicada à Saúde | Eletrotermofototerapia | Atividade Extensionista - Recursos Terapêuticos em Fisioterapia | Estágio Supervisionado - Fisioterapia | Fisioterapia Respiratória | Cinesioterapia e Fisioterapia Neurológica | Imagenologia Aplicada a Fisioterapia | Fisioterapia em Saúde do Idoso | Fisioterapia Aquática | Fisioterapia Dermatofuncional | Direito Empresarial | Fisioterapia Saúde do Trabalhador | Fisioterapia Traumato, Ortopédica e Esportiva | Comportamento nas Organizações | Fisioterapia Uro-Ginecológica | Metodologia da Pesquisa | Fisioterapia Cardiovascular | Fisioterapia Reumatológica e Oncológica | Fisioterapia Terapia Intensiva | Trabalho de Conclusão de Curso","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
gastronomia,Gastronomia,EAD,GAST_EAD,https://sumare.edu.br/graduacao/ead/gastronomia,api,21,4,"Antropologia e História da Gastronomia | Atividade Extensionista - História da Gastronomia | Estudo Experimental dos Alimentos | Gastronomia e Culinária | Gastronomia para Eventos | Bases da Panificação e Confeitaria | Atividade Extensionista - Panificação e Confeitaria | Enologia | Comportamento Organizacional e Empreendedorismo | Pesquisa Aplicada a Gastronomia | Gastronomia das Américas | Atividade Extensionista - Alimentos e Bebidas | Cozinha Fria e Cozinha Quente | Serviços e Estudo de Bebidas | Gastronomia Ásia, África e Oceania | Gastronomia Brasileira | Atividade Extensionista - Gastronomia Mundial | PPI | Gestão de Custos e Serviços | Gastronomia Europeia | Planejamento de Cardápios","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
geografia,Geografia,EAD,GEO_EAD,https://sumare.edu.br/graduacao/ead/geografia,html,39,8,"Bem-Vindo ao AVA Sumaré | Conheça seu Tutor | Climatologia | História da Educação | Conheça seu curso - Geografia | Geografia: história cenários e campos de atuações | Atividade Extensionista - Abordagens Geográficas | Biblioteca Virtual | Geomorfologia | Psicologia da Educação e do Desenvolvimento | Cartografia e Cartografia Digital | Atividade Extensionista - Geomorfologia e Cartografia | Geografia Econômica | Geografia Urbana | Educação de Jovens e Adultos - EJA | Atividade Extensionista - Geografia Econômica e Urbana | Geografia Agrária | Geografia da População | Educação Inclusiva, Ética e Direitos Humanos | Tecnologias Educacionais | Atividade Extensionista - Geografia Agrária e da População | Estágio Obrigatório | Didática | Língua Brasileira de Sinais - LIBRAS | Didática da Geografia | Biogeografia | Projeto de Pesquisa Integrador em Geografia | Geografia do Brasil | Geografia Política | Geoprocessamento | Sociedade, Cultura e Cidadania | Currículos e Políticas Educacionais para a Educação Básica | Pedologia | Prática e Metodologia do Ensino de Geografia | Geografia dos Recursos Hídricos | Geografia da Mundialização e Geografia Econômica | Educação em Direitos Humanos e Educação Ambiental | Gestão dos Recursos Ambientais e Legislação | Avaliação da Aprendizagem","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
geografia,Geografia,Semipresencial,GEO_SEMI,https://sumare.edu.br/graduacao/semi/geografia,html,43,8,"Bem-Vindo ao AVA Sumaré | Conheça seu Tutor | Conheça seu curso - Geografia Semipresencial | História da Educação | Geografia: História Cenários e Campos de Atuações | Climatologia | Atividade Extensionista - Abordagens Geográficas | Biblioteca Virtual | PAAS - Língua Portuguesa | PAAS - Matemática | PAAS - Informática Básica | Didática | Geomorfologia | Cartografia e Cartografia Digital | Atividade Extensionista - Geomorfologia e Cartografia | Língua Brasileira de Sinais - LIBRAS | Psicologia da Educação e do Desenvolvimento | Geografia Econômica | Geografia Urbana | Geografia da População | Atividade Extensionista - Geografia Econômica e Urbana | Educação de Jovens e Adultos - EJA | Geografia Agrária | Geografia do Brasil | Atividade Extensionista - Geografia Agrária e da População | Estágio Obrigatório | Educação em Direitos Humanos e Educação Ambiental | Avaliação da Aprendizagem | Didática da Geografia | Biogeografia | Projeto de Pesquisa Integrador em Geografia | Currículos e Políticas Educacionais para a Educação Básica | Geografia Política | Prática e Metodologia do Ensino de Geografia | Geoprocessamento | Organização da Educação Básica e o Currículo | Educação Inclusiva, Ética e Direitos Humanos | Pedologia | Geografia dos Recursos Hídricos | Fundamentos da Interdisciplinaridade | Sociedade, Cultura e Cidadania | Geografia da Mundialização e Geografia Econômica | Gestão dos Recursos Ambientais e Legislação","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
gestao-ambiental,Gestão Ambiental,Semipresencial,GAMB_EAD,https://sumare.edu.br/graduacao/semi/gestao-ambiental,html,0,0,,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",nao
gestao-comercial,Gestão Comercial,EAD,GEC_EAD,https://sumare.edu.br/graduacao/ead/gestao-comercial,api,27,4,"Administração Contemporânea | Atividade Extensionista - Assistente Comercial | Comunicação e Marketing | Contabilidade | Sistemas de Informação | Tecnologia e Sociedade | Recursos Humanos | Atividade Extensionista - Analista de Mercados | Estatística Aplicada | Pesquisa e Análise de Mercados | Gestão da Marca e Posicionamento de Mercado | Sustentabilidade e Responsabilidade Social | Economia | Atividade Extensionista - Analista de Marketing | Comportamento do Consumidor | Marketing de Produtos, Serviços e Varejo | Marketing Digital e Varejo Virtual | Filosofia | Logística | Atividade Extensionista - Consultor Comercial | ATC | Estágio Obrigatório | PPI | Gestão de Custos e Preços | Gestão de Vendas | Gestão de Processos | Comportamento nas Organizações","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
gestao-da-tecnologia-da-informacao,Gestão da Tecnologia da Informação,EAD,GTI_EAD,https://sumare.edu.br/graduacao/ead/gestao-da-tecnologia-da-informacao,api,32,5,Arquitetura de Computadores | Atividade Extensionista - Tópicos da Computação | Redes de Computadores e Telecomunicação | Sistemas Operacionais | Desenvolvimento para WEB | Tecnologia e Sociedade | Banco de Dados | Atividade Extensionista - Projeto de Segurança | Algoritmos | Gestão de Projetos | Segurança da Informação | Sustentabilidade e Responsabilidade social | Gestão de Serviços e Processos | Atividade Extensionista - Gestão de TI | Engenharia de Software | Governança para TIC | Gestão de Pessoas | Empreendedorismo | Marketing Digital e Redes Sociais | Atividade Extensionista - Gestão da Informação | Gestão de Sistemas de Informação | Gestão do Conhecimento | Qualidade de Processos e Produtos | Comportamento nas Organizações | Desenvolvimento de Aplicativos Móveis | Atividade Extensionista - Tecnologias Inovadoras | ATC | Estágio Obrigatório | PPI | Interação Humano-Computador | Arquitetura da informação | Redes sem Fio e VoIP,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
gestao-de-qualidade,Gestão de Qualidade,EAD,GQUA_EAD,https://sumare.edu.br/graduacao/ead/gestao-de-qualidade,api,27,4,"Administração Contemporânea | Atividade Extensionista - Assistente de Qualidade | Comunicação e Marketing | Contabilidade | Sistemas de Informação | Tecnologia e Sociedade | Recursos Humanos | Atividade Extensionista - Analista de Qualidade | Economia | Controle Estatístico de Processos | Qualidade e Produtividade | Sustentabilidade e Responsabilidade Social | Indicadores de Custos da Qualidade | Atividade Extensionista - Analista de Custos em Qualidade | Higiene e Segurança do Trabalho | Engenharia de Qualidade, Normatização e Certificação | Desenho Técnico e Representação Gráfica | Filosofia | Metrologia | Atividade Extensionista - Consultor de Qualidade | ATC | Estágio Obrigatório | PPI | Inovação e Empreendedorismo | Gestão de Processos | Qualidade para Excelência | Comportamento nas Organizações","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
gestao-de-recursos-humanos,Gestão de Recursos Humanos,EAD,RH_EAD,https://sumare.edu.br/graduacao/ead/gestao-de-recursos-humanos,api,27,4,Administração Contemporânea | Atividade Extensionista - Assistente de Recursos Humanos | Comunicação e Marketing | Contabilidade | Recursos Humanos | Tecnologia e Sociedade | Desenvolvimento Gerencial | Atividade Extensionista - Analista Corporativo | Educação Corporativa | Recrutamento e Seleção | Sistemas de Informação | Sustentabilidade e Responsabilidade Social | Estatística Aplicada | Atividade Extensionista - Analista Remuneração | Gestão por Competências | Legislação Trabalhista | Sistemas de Remuneração | Filosofia | Consultoria Interna de RH | Atividade Extensionista - Consultor de Recursos Humanos | ATC | Estágio Obrigatório | PPI | Cultura e Clima Organizacional | Gestão da Segurança no Trabalho e Saúde Ocupacional | Administração de Pessoal e Cálculos Trabalhistas | Comportamento nas Organizações,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
gestao-de-seguranca-privada,Gestão de Segurança Privada,EAD,SGPV_EAD,https://sumare.edu.br/graduacao/ead/gestao-de-seguranca-privada-,api,27,4,"Administração Contemporânea | Atividade Extensionista - Assistente de Segurança Privada | Contabilidade | Noções históricas sobre Direitos Humanos | Estado, Sociedade e Segurança | Tecnologia e Sociedade | Gestão de Pessoas | Atividade Extensionista - Analista de Recursos Humanos | Legislação Trabalhista | Meios Adequados à Solução de Conflitos | Psicologia e Criminologia | Sustentabilidade e Responsabilidade Social | Direito e Segurança Privada | Atividade Extensionista - Analista de Segurança Privada | Direito Constitucional | Crimes contra a honra, vida e bens | Primeiros Socorros | Ética, Cidadania e Direitos Humanos | Processo Penal aplicado à Segurança Privada | Atividade Extensionista - Consultor de Segurança Privada | ATC | Estágio Obrigatório | PPI | Psicologia Jurídica aplicada à Segurança | Direito Penal aplicado à Segurança Privada | Segurança Privada na Atualidade | Comportamento nas Organizações","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
gestao-financeira,Gestão Financeira,EAD,GFIN_EAD,https://sumare.edu.br/graduacao/ead/gestao-financeira,api,27,4,Administração Contemporânea | Atividade Extensionista - Assistente Financeiro | Economia | Contabilidade | Mercado Financeiro e de Capitais | Tecnologia e Sociedade | Análise de Crédito e Cobrança | Atividade Extensionista - Analista Operações de Câmbio e Fluxo de Caixa | Matemática Financeira | Operações de Câmbio e Operações Internacionais | Planejamento Financeiro | Sustentabilidade e Responsabilidade Social | Análise das Demonstrações Financeiras | Atividade Extensionista - Analista Financeiro | Controladoria | Estatística Aplicada | Plano de Negócios | Filosofia | Administração de Pessoal e Cálculos Trabalhistas | Atividade Extensionista - Consultor Financeiro | ATC | Estágio Obrigatório | PPI | Finanças Corporativas e Riscos Financeiros | Gestão de Custos e Preços | Planejamento Fiscal e Tributário | Comportamento nas Organizações,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
gestao-hospitalar,Gestão Hospitalar,Semipresencial,GHOS_EAD,https://sumare.edu.br/graduacao/semi/gestao-hospitalar,html,0,0,,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",nao
gestao-publica,Gestão Pública,EAD,GEPB_EAD,https://sumare.edu.br/graduacao/ead/gestao-p%C3%BAblica,api,27,4,"Administração Contemporânea | Atividade Extensionista - Assistente de Planejamento e Orçamento Público | Políticas Públicas | Leitura e Interpretação de Textos | Planejamento, Orçamento Público e Fiscalização Tributária | Tecnologia e Sociedade | Controladoria e Auditoria Pública | Atividade Extensionista - Analista de Controladoria e Auditoria Pública | Direito Administrativo | Licitações, Contratos e Convênios | Legislação Urbana | Sustentabilidade e Responsabilidade Social | Representação Gráfica (Projeto Arquitetônico) | Atividade Extensionista - Analista de Legislação Pública e Ambiental | Direito Penal | Ética e Noções de Direito: Humanos, Tributário e Empresarial | Legislação Ambiental | Comportamento nas Organizações | Desenvolvimento Gerencial | Atividade Extensionista - Consultor de Gestão Publica | ATC | Estágio Obrigatório | PPI | Planejamento e Mobilidade Urbano | Vigilância Sanitária | Saneamento Pluvial e Sanitário | Direito do Consumidor","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
historia,História,EAD,HIST_EAD,https://sumare.edu.br/graduacao/ead/historia,html,39,8,"Bem-Vindo ao AVA Sumaré | Conheça seu Tutor | Introdução aos Estudos Históricos | Conheça seu curso - História | Teoria da História e Historiografia | História da Educação | Atividade Extensionista - Abordagens Históricas | Biblioteca Virtual | História Medieval | História Antiga | Psicologia da Educação e do Desenvolvimento | Atividade Extensionista - História Antiga e Medieval | História Moderna | Educação de Jovens e Adultos - EJA | Currículos e Políticas Educacionais para a Educação Básica | Atividade Extensionista - História Moderna e Patrimônio | História do Brasil Colônia | Educação Inclusiva, Ética e Direitos Humanos | História da América I | Tecnologias Educacionais | Atividade Extensionista - Brasil Colônia e América I | Estágio Obrigatório | Língua Brasileira de Sinais - LIBRAS | História do Brasil Império | História da América II | História da Arte | Projeto de Pesquisa Integrador em História | História do Brasil República | História Contemporânea | Sociedade, Cultura e Cidadania | Historiografia Brasileira | História das Religiões | Filosofia da Religião | História e Patrimônio Cultural | Avaliação da Aprendizagem | Didática | Sociologia e Filosofia da Educação | Metodologia de Pesquisa em História | Prática e Metodologia do Ensino de História","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
historia,História,Semipresencial,HIST_SEMI,https://sumare.edu.br/graduacao/semi/historia,html,43,8,"Bem-Vindo ao AVA Sumaré | Conheça seu Tutor | Conheça seu curso - História Semipresencial | História da Educação | Introdução aos Estudos Históricos | Teoria da História e Historiografia | Atividade Extensionista - Abordagens Históricas | Biblioteca Virtual | PAAS - Língua Portuguesa | PAAS - Matemática | PAAS - Informática Básica | Didática | História Antiga | História Medieval | Atividade Extensionista - História Antiga e Medieval | Língua Brasileira de Sinais - LIBRAS | Psicologia da Educação e do Desenvolvimento | História Moderna | História do Brasil Colonia | História da América I | Atividade Extensionista - Brasil Colôlonia e América I | Educação de Jovens e Adultos - EJA | História e Patrimônio Cultural | Metodologia de Pesquisa em História | Atividade Extensionista - Práticas Metodológicas em História | Estágio Obrigatório | Avaliação da Aprendizagem | História do Brasil Império | História da América II | Historiografia Brasileira | Projeto de Pesquisa Integrador em História | Currículos e Políticas Educacionais para a Educação Básica | História do Brasil República | História da Arte | História Contemporânea | Organização da Educação Básica e o Currículo | Educação Inclusiva, Ética e Direitos Humanos | História das Religiões | Filosofia da Religião | Fundamentos da Interdisciplinaridade | Sociedade, Cultura e Cidadania | Sociologia e Filosofia da Educação | Prática e Metodologia do Ensino de História","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
