curso_id,curso_nome,modalidade,codigo_api,url_pagina,fonte_dados,pagina_carrossel,ordem_na_pagina,ordem_global,disciplina,texto_intro_secao
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,3,6,20,Teoria Geral do Processo,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,3,7,21,"Atividade Extensionista - Pilares do Direito Civil, Penal e Constitucional",
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,4,1,22,Direito Penal III (Parte Especial II),
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,4,2,23,Direito Civil - Dos Contratos,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,4,3,24,Formas Consesuais de Solução de Conflitos - EAD,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,4,4,25,Direito Administrativo - EAD,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,4,5,26,Direito Processual Civil - Conhecimento,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,4,6,27,Hermenêutica e Argumentação Jurídica,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,4,7,28,"Atividade Extensionista - Hermenêutica, Argumentação Jurídica e Direito Administrativo",
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,5,1,29,Direito Processual Penal I,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,5,2,30,Direito Processual Civil - Procedimentos Especiais,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,5,3,31,Direito da Criança e do Adolecente - EAD,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,5,4,32,Direito do Consumidor,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,5,5,33,Direito Civil - Das Coisas,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,5,6,34,Optativa I - EAD,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,5,7,35,Atividade Extensionista - Direito do Consumidor e Bases do Direito Processual Penal e Civil,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,6,1,36,Direito Civil - Das Famílias e Das Sucessões,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,6,2,37,Direito do Trabalho Individual - EAD,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,6,3,38,Direito Empresarial - EAD,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,6,4,39,Direito Processual Civil - Execução,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,6,5,40,Direito Processual Penal II,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,6,6,41,Prática Jurídica Simulada I - Direito Civil,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,6,7,42,"Atividade Extensionista - Direito do Trabalho, Processual Penal e Civil",
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,7,1,43,Direito Eleitoral - EAD,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,7,2,44,Direito do Trabalho Coletivo - EAD,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,7,3,45,Direito Processual Civil - Processos nos Tribunais,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,7,4,46,Direito Tributário,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,7,5,47,Prática Jurídica Simulada II - Direito Civil,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,7,6,48,Atividade Extensionista - Direito Tributário e Eleitoral,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,8,1,49,Processo do Trabalho,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,8,2,50,Direito Digital - EAD,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,8,3,51,Optativa II - EAD,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,8,4,52,Direito Previdenciário,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,8,5,53,Prática Jurídica Simulada III - Direito Penal,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,8,6,54,Atividade Extensionista - Direito Previdenciario e Digital,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,9,1,55,Deontologia Jurídica - Ética Profissional - EAD,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,9,2,56,Direito Processual Constitucional,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,9,3,57,Legislação Penal Extravagante e Execução Penal,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,9,4,58,Prática Jurídica Simulada IV - Direito Trabalhista,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,10,1,59,Direito Internacional Público e Privado,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,10,2,60,Direitos Humanos - EAD,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,10,3,61,Direito Financeiro e Econômico,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,10,4,62,Direito Ambiental e Agrário,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,10,5,63,Trabalho de Conclusão de Curso,
direito,Direito,Presencial,DIREITO,https://sumare.edu.br/graduacao/presencial/direito,api,10,6,64,ATC,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,1,1,1,Bem-Vindo ao AVA Sumaré,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,1,2,2,Conheça seu Tutor,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,1,3,3,Conheça seu curso - Educação Física - Bacharelado,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,1,4,4,Abordagens Metodológicas do Ensino de Educação Física,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,1,5,5,Desenvolvimento e Aprendizagem motora,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,1,6,6,"Educação Física: História, Cenários e Campo de Atuação",
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,1,7,7,Estudo do Movimento: Anatomia Geral e Sistêmica,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,1,8,8,Atividade Extensionista - Abordagens Iniciais,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,1,9,9,Biblioteca Virtual,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,2,1,10,Primeiros Socorros,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,2,2,11,Dimensões Biológicas da Atividade Motora,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,2,3,12,Estudo do Movimento: Anatomia Neuromúsculoesquelético,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,2,4,13,Estudo do Movimento Fisiologia Humana,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,2,5,14,Atividade Extensionista - Anatomia e Fisiologia,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,3,1,15,Estudo do Movimento: Cinesiologia,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,3,2,16,Bioquímica,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,3,3,17,Estudo do Movimento: Fisiologia do Exercício,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,3,4,18,Atividade Extensionista - Cinesiologia,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,3,5,19,Manifestação da Ginástica,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,4,1,20,Voleibol,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,4,2,21,Atividade Extensionista - Esportes Coletivos,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,4,3,22,Basquetebol,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,4,4,23,Futebol e Futsal,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,4,5,24,Handebol,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,5,1,25,Medidas e Avaliação na Educação Física,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,5,2,26,Práticas de Condicionamento Físico,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,5,3,27,Musculação,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,5,4,28,Atividades Aquáticas,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,6,1,29,Estágio Supervisionado - Educação Física Bacharelado,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,6,2,30,Ritmo e expressão corporal,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,6,3,31,Treinamento Desportivo,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,6,4,32,Esportes de Combate,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,6,5,33,Ginástica Laboral e Postural,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,7,1,34,"Gestão, Legislação e Políticas Públicas de Esporte e Lazer",
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,7,2,35,Esportes Adaptados e Inclusão Social,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,7,3,36,"Meio Ambiente, Direitos Humanos, Diversidade e Ética na Educação Física",
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,7,4,37,Treinamento para Terceira Idade,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,8,1,38,Trabalho de Conclusão de Curso,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,8,2,39,Empreendedorismo e Inovação,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,8,3,40,Biomecânica dos Esportes e Nutrição Esportiva,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,8,4,41,Exercício Físicos e Jogos para Crianças e Jovens,
educacao-fisica-bacharelado,Educação Física - Bacharelado,EAD,ED_F_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-bacharelado,html,8,5,42,Psicologia do Esporte,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,1,1,1,Bem-Vindo ao AVA Sumaré,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,1,2,2,Conheça seu Tutor,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,1,3,3,Conheça seu curso - Educação Física - Bacharelado Semipresencial,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,1,4,4,Abordagens Metodológicas do Ensino de Educação Física,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,1,5,5,Desenvolvimento e Aprendizagem Motora,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,1,6,6,"Educação Física: História, Cenários e Campo de Atuação",
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,1,7,7,Estudo do Movimento: Anatomia Geral e Sistêmica - Sistemas Anatômicos,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,1,8,8,Atividade Extensionista - Abordagens Iniciais,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,1,9,9,Biblioteca Virtual,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,2,1,10,Dimensões Biológicas da Atividade Motora,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,2,2,11,Estudo do Movimento: Fisiologia Humana,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,2,3,12,Estudo do Movimento: Anatomia Neuro Músculo Esquelético,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,2,4,13,Primeiros Socorros,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,2,5,14,Atividade Extensionista - Anatomia e Fisiologia,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,3,1,15,Bioquímica Básica,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,3,2,16,Estudo do Movimento: Cinesiologia,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,3,3,17,Estudo do Movimento: Fisiologia do Exercício,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,3,4,18,Manifestação da Ginástica,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,3,5,19,Atividade Extensionista - Cinesiologia,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,4,1,20,Basquetebol,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,4,2,21,Futebol e Futsal,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,4,3,22,Handebol,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,4,4,23,Voleibol,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,4,5,24,Atividade Extensionista - Esportes Coletivos,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,5,1,25,Atividades Aquáticas,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,5,2,26,Medidas e Avaliação na Educação Física,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,5,3,27,Musculação,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,5,4,28,Práticas de Condicionamento Físico,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,5,5,29,Atividade Extensionista - Musculação e Condicionamento Físico,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,6,1,30,Estágio Supervisionado - Educação Física Bacharelado,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,6,2,31,Esportes de Combate,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,6,3,32,Ginástica Laboral e Postural,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,6,4,33,Ritmo e Expressão Corporal,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,6,5,34,Treinamento Desportivo,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,6,6,35,Atividade Extensionista - Ginástica e Esportes de Combate,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,7,1,36,Esportes Adaptados e Inclusão Social,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,7,2,37,Treinamento para Terceira Idade,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,7,3,38,"Gestão, Legislação e Políticas Públicas de Esporte e Lazer",
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,7,4,39,"Meio Ambiente, Direitos Humanos, Diversidade e Ética na Educação Física",
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,8,1,40,Biomecânica dos Esportes e Nutrição Esportiva,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,8,2,41,Empreendedorismo e Inovação,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,8,3,42,Psicologia do Esporte,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,8,4,43,Exercício Físicos e Jogos para Crianças e Jovens,
educacao-fisica-bacharelado,Educação Física - Bacharelado,Semipresencial,ED_F_SEMI,https://sumare.edu.br/graduacao/semi/educacao-fisica-bacharelado,html,8,5,44,Trabalho de Conclusão de Curso,
educacao-fisica-licenciatura,Educação Física - Licenciatura,EAD,EDFL_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-licenciatura,html,1,1,1,Bem-Vindo ao AVA Sumaré,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
educacao-fisica-licenciatura,Educação Física - Licenciatura,EAD,EDFL_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-licenciatura,html,1,2,2,Conheça seu Tutor,
educacao-fisica-licenciatura,Educação Física - Licenciatura,EAD,EDFL_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-licenciatura,html,1,3,3,Conheça seu curso - Educação Física - Licenciatura,
educacao-fisica-licenciatura,Educação Física - Licenciatura,EAD,EDFL_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-licenciatura,html,1,4,4,Abordagens Metodológicas do Ensino de Educação Física,
educacao-fisica-licenciatura,Educação Física - Licenciatura,EAD,EDFL_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-licenciatura,html,1,5,5,Desenvolvimento e Aprendizagem motora,
educacao-fisica-licenciatura,Educação Física - Licenciatura,EAD,EDFL_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-licenciatura,html,1,6,6,"Educação Física: História, Cenários e Campo de Atuação",
educacao-fisica-licenciatura,Educação Física - Licenciatura,EAD,EDFL_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-licenciatura,html,1,7,7,Estudo do Movimento: Anatomia Geral e Sistêmica,
educacao-fisica-licenciatura,Educação Física - Licenciatura,EAD,EDFL_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-licenciatura,html,1,8,8,Atividade Extensionista - Abordagens Iniciais,
educacao-fisica-licenciatura,Educação Física - Licenciatura,EAD,EDFL_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-licenciatura,html,1,9,9,Biblioteca Virtual,
educacao-fisica-licenciatura,Educação Física - Licenciatura,EAD,EDFL_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-licenciatura,html,2,1,10,Primeiros Socorros,
educacao-fisica-licenciatura,Educação Física - Licenciatura,EAD,EDFL_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-licenciatura,html,2,2,11,Dimensões Biológicas da Atividade Motora,
educacao-fisica-licenciatura,Educação Física - Licenciatura,EAD,EDFL_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-licenciatura,html,2,3,12,Estudo do Movimento: Anatomia Neuromúsculoesquelético,
educacao-fisica-licenciatura,Educação Física - Licenciatura,EAD,EDFL_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-licenciatura,html,2,4,13,Estudo do Movimento Fisiologia Humana,
educacao-fisica-licenciatura,Educação Física - Licenciatura,EAD,EDFL_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-licenciatura,html,2,5,14,Atividade Extensionista - Anatomia e Fisiologia,
educacao-fisica-licenciatura,Educação Física - Licenciatura,EAD,EDFL_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-licenciatura,html,3,1,15,Estudo do Movimento: Cinesiologia,
educacao-fisica-licenciatura,Educação Física - Licenciatura,EAD,EDFL_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-licenciatura,html,3,2,16,Bioquímica,
educacao-fisica-licenciatura,Educação Física - Licenciatura,EAD,EDFL_EAD,https://sumare.edu.br/graduacao/ead/educacao-fisica-licenciatura,html,3,3,17,Estudo do Movimento: Fisiologia do Exercício,
